id_muestra,fecha_recepcion,dia_semana_recepcion,es_fin_de_semana,mes_recepcion,temporada_alta_demanda,tipo_muestra,subtipo_muestra,grupo_analitico,num_parametros_solicitados,prioridad_cliente,sector_cliente,sede_laboratorio,carga_laboratorio_dia,num_muestras_lote,analista_experiencia,reanalisis_requerido,plazo_comprometido_horas,tiempo_total_horas,fecha_informe_entregado,estado_entrega
LAB-2024-02008,2025-02-18 16:00,Martes,0,2,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,1,Normal,Entidad_Publica,Cali,13,1,Senior,0,96,78.33,2025-02-21 22:19,A tiempo
LAB-2024-01444,2025-02-19 09:00,Miercoles,0,2,1,Agua,Subterránea,Plaguicidas_Cromatografia,10,Normal,Minero_Energetico,Medellin,13,2,Semi-Senior,0,96,115.92,2025-02-24 04:54,Retrasado
LAB-2024-02088,2025-02-19 13:00,Miercoles,0,2,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,5,Normal,Minero_Energetico,Medellin,12,2,Semi-Senior,0,96,107.54,2025-02-24 00:32,Retrasado
LAB-2024-00722,2025-02-19 16:00,Miercoles,0,2,1,Agua,Subterránea,Fisicoquimico_Basico,4,Normal,Entidad_Publica,Bogota,11,1,Senior,0,96,20.08,2025-02-20 12:04,A tiempo
LAB-2024-00526,2025-02-20 07:00,Jueves,0,2,1,Agua,Subterránea,DBO5_DQO,1,Normal,Consultoria_Ambiental,Bogota,11,1,Senior,0,144,124.55,2025-02-25 11:32,A tiempo
LAB-2024-01107,2025-02-20 07:00,Jueves,0,2,1,Suelo,Contaminado/Industrial,Microbiologico,3,Normal,Minero_Energetico,Cali,14,1,Semi-Senior,0,96,53.56,2025-02-22 12:33,A tiempo
LAB-2024-00087,2025-02-20 15:00,Jueves,0,2,1,Suelo,Sedimento,Microbiologico,1,Urgente,Consultoria_Ambiental,Bogota,16,1,Semi-Senior,1,72,53.29,2025-02-22 20:17,A tiempo
LAB-2024-01446,2025-02-21 10:00,Viernes,0,2,1,Suelo,Sedimento,Textura_Fertilidad_Suelo,6,Normal,Consultoria_Ambiental,Medellin,16,5,Senior,1,96,108.88,2025-02-25 22:52,Retrasado
LAB-2024-00554,2025-02-21 11:00,Viernes,0,2,1,Agua,Subterránea,DBO5_DQO,1,Normal,Industrial,Medellin,13,4,Senior,0,144,133.19,2025-02-27 00:11,A tiempo
LAB-2024-02077,2025-02-21 13:00,Viernes,0,2,1,Agua,Residual/Vertimiento,Microbiologico,3,Normal,Minero_Energetico,Medellin,17,1,Junior,0,96,59.43,2025-02-24 00:25,A tiempo
LAB-2024-00912,2025-02-21 13:00,Viernes,0,2,1,Agua,Residual/Vertimiento,DBO5_DQO,1,Urgente,Minero_Energetico,Bogota,5,1,Semi-Senior,0,144,123.41,2025-02-26 16:24,A tiempo
LAB-2024-00371,2025-02-21 15:00,Viernes,0,2,1,Suelo,Agrícola,Metales_Pesados_ICP,12,Normal,Agricola,Bogota,15,1,Junior,0,96,118.63,2025-02-26 13:37,Retrasado
LAB-2024-01707,2025-02-23 09:00,Domingo,1,2,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,1,Normal,Agricola,Bogota,10,1,Senior,0,96,90.76,2025-02-27 03:45,A tiempo
LAB-2024-00712,2025-02-23 13:00,Domingo,1,2,1,Agua,Subterránea,Microbiologico,4,Normal,Entidad_Publica,Bogota,6,1,Junior,0,96,47.78,2025-02-25 12:46,A tiempo
LAB-2024-01386,2025-02-23 15:00,Domingo,1,2,1,Agua,Residual/Vertimiento,DBO5_DQO,1,Normal,Consultoria_Ambiental,Bogota,10,1,Senior,0,144,148.62,2025-03-01 19:36,Retrasado
LAB-2024-01647,2025-02-24 07:00,Lunes,0,2,1,Agua,Subterránea,DBO5_DQO,1,Normal,Agricola,Cali,11,1,Semi-Senior,0,144,136.3,2025-03-01 23:18,A tiempo
LAB-2024-01787,2025-02-24 09:00,Lunes,0,2,1,Agua,Superficial,DBO5_DQO,2,Normal,Consultoria_Ambiental,Bogota,7,1,Semi-Senior,0,144,133.0,2025-03-01 22:00,A tiempo
LAB-2024-00828,2025-02-25 11:00,Martes,0,2,1,Agua,Superficial,Metales_Pesados_ICP,12,Normal,Consultoria_Ambiental,Medellin,14,8,Senior,1,96,137.05,2025-03-03 04:03,Retrasado
LAB-2024-00603,2025-02-25 13:00,Martes,0,2,1,Agua,Superficial,Microbiologico,3,Urgente,Entidad_Publica,Bogota,14,1,Senior,0,72,32.12,2025-02-26 21:06,A tiempo
LAB-2024-01003,2025-02-25 13:00,Martes,0,2,1,Agua,Subterránea,Microbiologico,4,Normal,Consultoria_Ambiental,Medellin,12,1,Junior,0,96,48.45,2025-02-27 13:27,A tiempo
LAB-2024-00623,2025-02-26 08:00,Miercoles,0,2,1,Agua,Superficial,Metales_Pesados_ICP,3,Normal,Consultoria_Ambiental,Medellin,14,1,Senior,0,96,75.19,2025-03-01 11:11,A tiempo
LAB-2024-01799,2025-02-26 13:00,Miercoles,0,2,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,3,Normal,Agricola,Medellin,11,1,Semi-Senior,0,96,91.78,2025-03-02 08:46,A tiempo
LAB-2024-00927,2025-02-26 15:00,Miercoles,0,2,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,11,Normal,Minero_Energetico,Cali,11,1,Junior,0,96,102.98,2025-03-02 21:58,Retrasado
LAB-2024-01984,2025-02-27 16:00,Jueves,0,2,1,Agua,Potable,Fisicoquimico_Basico,7,Normal,Entidad_Publica,Bogota,12,1,Semi-Senior,0,96,28.41,2025-02-28 20:24,A tiempo
LAB-2024-00348,2025-03-01 08:00,Sabado,1,3,1,Agua,Potable,DBO5_DQO,2,Normal,Consultoria_Ambiental,Bogota,17,1,Semi-Senior,0,144,185.53,2025-03-09 01:31,Retrasado
LAB-2024-00228,2025-03-01 10:00,Sabado,1,3,1,Suelo,Sedimento,Metales_Pesados_ICP,11,Express,Entidad_Publica,Bogota,10,3,Semi-Senior,0,48,58.78,2025-03-03 20:46,Retrasado
LAB-2024-01510,2025-03-01 10:00,Sabado,1,3,1,Suelo,Sedimento,Hidrocarburos_HTP,3,Urgente,Industrial,Bogota,12,2,Semi-Senior,0,72,110.29,2025-03-06 00:17,Retrasado
LAB-2024-01649,2025-03-02 07:00,Domingo,1,3,1,Agua,Residual/Vertimiento,DBO5_DQO,2,Express,Agricola,Bogota,7,1,Semi-Senior,0,144,123.66,2025-03-07 10:39,A tiempo
LAB-2024-01468,2025-03-02 08:00,Domingo,1,3,1,Agua,Potable,Fisicoquimico_Basico,8,Normal,Entidad_Publica,Medellin,16,1,Junior,1,96,70.97,2025-03-05 06:58,A tiempo
LAB-2024-01101,2025-03-03 15:00,Lunes,0,3,1,Agua,Subterránea,Metales_Pesados_ICP,7,Normal,Entidad_Publica,Medellin,9,5,Semi-Senior,0,96,81.31,2025-03-07 00:18,A tiempo
LAB-2024-01333,2025-03-04 08:00,Martes,0,3,1,Agua,Residual/Vertimiento,DBO5_DQO,1,Express,Consultoria_Ambiental,Medellin,7,1,Semi-Senior,0,144,123.23,2025-03-09 11:13,A tiempo
LAB-2024-01547,2025-03-04 11:00,Martes,0,3,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,9,Normal,Consultoria_Ambiental,Barranquilla,13,1,Semi-Senior,0,96,135.75,2025-03-10 02:44,Retrasado
LAB-2024-00521,2025-03-04 11:00,Martes,0,3,1,Suelo,Agrícola,Metales_Pesados_ICP,10,Urgente,Consultoria_Ambiental,Cali,11,1,Junior,0,72,75.86,2025-03-07 14:51,Retrasado
LAB-2024-00827,2025-03-04 13:00,Martes,0,3,1,Suelo,Agrícola,Microbiologico,4,Normal,Entidad_Publica,Cali,4,4,Semi-Senior,0,96,60.16,2025-03-07 01:09,A tiempo
LAB-2024-01850,2025-03-04 15:00,Martes,0,3,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,7,Normal,Industrial,Medellin,9,1,Senior,0,96,70.02,2025-03-07 13:01,A tiempo
LAB-2024-01742,2025-03-06 12:00,Jueves,0,3,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,7,Normal,Consultoria_Ambiental,Bogota,16,2,Semi-Senior,0,96,72.31,2025-03-09 12:18,A tiempo
LAB-2024-01155,2025-03-07 09:00,Viernes,0,3,1,Suelo,Agrícola,Microbiologico,2,Express,Agricola,Bogota,11,1,Semi-Senior,0,48,22.29,2025-03-08 07:17,A tiempo
LAB-2024-01253,2025-03-08 08:00,Sabado,1,3,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,8,Normal,Minero_Energetico,Bogota,10,5,Semi-Senior,0,96,89.84,2025-03-12 01:50,A tiempo
LAB-2024-01095,2025-03-08 14:00,Sabado,1,3,1,Agua,Potable,DBO5_DQO,2,Normal,Industrial,Medellin,19,4,Semi-Senior,0,144,201.97,2025-03-16 23:58,Retrasado
LAB-2024-01068,2025-03-08 15:00,Sabado,1,3,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,3,Normal,Industrial,Bogota,16,1,Semi-Senior,1,96,130.02,2025-03-14 01:01,Retrasado
LAB-2024-01283,2025-03-08 16:00,Sabado,1,3,1,Suelo,Agrícola,Hidrocarburos_HTP,3,Normal,Agricola,Cali,9,2,Senior,0,96,106.74,2025-03-13 02:44,Retrasado
LAB-2024-01930,2025-03-09 08:00,Domingo,1,3,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,2,Urgente,Industrial,Bogota,17,1,Junior,0,72,89.58,2025-03-13 01:34,Retrasado
LAB-2024-01475,2025-03-09 10:00,Domingo,1,3,1,Agua,Potable,Fisicoquimico_Basico,5,Normal,Industrial,Cali,8,1,Semi-Senior,0,96,32.68,2025-03-10 18:40,A tiempo
LAB-2024-00237,2025-03-10 08:00,Lunes,0,3,1,Suelo,Sedimento,Textura_Fertilidad_Suelo,3,Normal,Entidad_Publica,Bogota,20,1,Senior,0,96,67.49,2025-03-13 03:29,A tiempo
LAB-2024-01047,2025-03-10 09:00,Lunes,0,3,1,Agua,Potable,Microbiologico,2,Normal,Entidad_Publica,Barranquilla,12,1,Senior,0,96,46.97,2025-03-12 07:58,A tiempo
LAB-2024-01921,2025-03-10 16:00,Lunes,0,3,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,3,Normal,Consultoria_Ambiental,Medellin,11,4,Semi-Senior,0,96,62.95,2025-03-13 06:57,A tiempo
LAB-2024-01632,2025-03-10 16:00,Lunes,0,3,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,3,Normal,Industrial,Bogota,9,3,Junior,0,96,106.1,2025-03-15 02:06,Retrasado
LAB-2024-00405,2025-03-11 08:00,Martes,0,3,1,Suelo,Agrícola,Metales_Pesados_ICP,6,Urgente,Entidad_Publica,Bogota,24,2,Semi-Senior,0,72,73.35,2025-03-14 09:21,Retrasado
LAB-2024-00955,2025-03-11 09:00,Martes,0,3,1,Agua,Subterránea,Microbiologico,1,Urgente,Consultoria_Ambiental,Bogota,11,1,Junior,0,72,45.54,2025-03-13 06:32,A tiempo
LAB-2024-00332,2025-03-11 09:00,Martes,0,3,1,Agua,Subterránea,DBO5_DQO,2,Urgente,Entidad_Publica,Bogota,16,2,Senior,0,144,124.67,2025-03-16 13:40,A tiempo
LAB-2024-00960,2025-03-11 10:00,Martes,0,3,1,Agua,Residual/Vertimiento,DBO5_DQO,2,Normal,Consultoria_Ambiental,Medellin,13,3,Senior,0,144,131.94,2025-03-16 21:56,A tiempo
LAB-2024-01160,2025-03-11 15:00,Martes,0,3,1,Agua,Subterránea,DBO5_DQO,1,Urgente,Industrial,Bogota,15,1,Junior,0,144,128.59,2025-03-16 23:35,A tiempo
LAB-2024-01215,2025-03-12 09:00,Miercoles,0,3,1,Agua,Superficial,Metales_Pesados_ICP,6,Normal,Consultoria_Ambiental,Bogota,8,2,Semi-Senior,0,96,79.89,2025-03-15 16:53,A tiempo
LAB-2024-01929,2025-03-12 10:00,Miercoles,0,3,1,Suelo,Sedimento,Microbiologico,2,Express,Consultoria_Ambiental,Medellin,12,4,Junior,0,48,36.31,2025-03-13 22:18,A tiempo
LAB-2024-02034,2025-03-12 13:00,Miercoles,0,3,1,Agua,Superficial,Microbiologico,3,Normal,Agricola,Bogota,10,1,Junior,0,96,38.54,2025-03-14 03:32,A tiempo
LAB-2024-00114,2025-03-12 14:00,Miercoles,0,3,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,1,Normal,Entidad_Publica,Bogota,12,1,Semi-Senior,0,96,74.25,2025-03-15 16:14,A tiempo
LAB-2024-01526,2025-03-12 14:00,Miercoles,0,3,1,Suelo,Agrícola,Hidrocarburos_HTP,1,Normal,Industrial,Cali,15,5,Senior,0,96,82.61,2025-03-16 00:36,A tiempo
LAB-2024-00683,2025-03-12 15:00,Miercoles,0,3,1,Agua,Subterránea,Microbiologico,4,Normal,Industrial,Bogota,10,1,Semi-Senior,0,96,44.86,2025-03-14 11:51,A tiempo
LAB-2024-01670,2025-03-13 11:00,Jueves,0,3,1,Agua,Potable,DBO5_DQO,2,Normal,Industrial,Bogota,19,1,Junior,1,144,190.06,2025-03-21 09:03,Retrasado
LAB-2024-01926,2025-03-13 14:00,Jueves,0,3,1,Suelo,Agrícola,Hidrocarburos_HTP,3,Normal,Agricola,Bogota,14,1,Junior,1,96,117.19,2025-03-18 11:11,Retrasado
LAB-2024-00924,2025-03-14 11:00,Viernes,0,3,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,6,Normal,Industrial,Cali,12,1,Semi-Senior,0,96,34.74,2025-03-15 21:44,A tiempo
LAB-2024-01315,2025-03-14 11:00,Viernes,0,3,1,Agua,Subterránea,Plaguicidas_Cromatografia,9,Normal,Consultoria_Ambiental,Medellin,16,1,Senior,0,96,111.52,2025-03-19 02:31,Retrasado
LAB-2024-01028,2025-03-14 12:00,Viernes,0,3,1,Agua,Potable,Fisicoquimico_Basico,3,Normal,Minero_Energetico,Bogota,3,3,Junior,0,96,36.5,2025-03-16 00:29,A tiempo
LAB-2024-00571,2025-03-14 16:00,Viernes,0,3,1,Agua,Subterránea,DBO5_DQO,1,Normal,Consultoria_Ambiental,Bogota,6,1,Semi-Senior,0,144,124.48,2025-03-19 20:28,A tiempo
LAB-2024-01933,2025-03-15 09:00,Sabado,1,3,1,Agua,Subterránea,Fisicoquimico_Basico,7,Normal,Industrial,Medellin,11,4,Senior,1,96,77.96,2025-03-18 14:57,A tiempo
LAB-2024-01525,2025-03-15 09:00,Sabado,1,3,1,Suelo,Sedimento,Hidrocarburos_HTP,1,Normal,Agricola,Barranquilla,10,1,Semi-Senior,0,96,106.66,2025-03-19 19:39,Retrasado
LAB-2024-02007,2025-03-15 10:00,Sabado,1,3,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,6,Normal,Consultoria_Ambiental,Bogota,3,1,Senior,0,96,70.65,2025-03-18 08:39,A tiempo
LAB-2024-02000,2025-03-15 15:00,Sabado,1,3,1,Agua,Superficial,Fisicoquimico_Basico,7,Normal,Minero_Energetico,Bogota,7,1,Junior,0,96,40.54,2025-03-17 07:32,A tiempo
LAB-2024-01575,2025-03-15 16:00,Sabado,1,3,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,3,Normal,Consultoria_Ambiental,Bogota,14,1,Semi-Senior,0,96,132.63,2025-03-21 04:37,Retrasado
LAB-2024-01918,2025-03-16 13:00,Domingo,1,3,1,Agua,Superficial,DBO5_DQO,2,Normal,Agricola,Bogota,10,3,Junior,0,144,202.1,2025-03-24 23:06,Retrasado
LAB-2024-01466,2025-03-16 14:00,Domingo,1,3,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,11,Urgente,Minero_Energetico,Bogota,3,2,Junior,0,72,80.99,2025-03-19 22:59,Retrasado
LAB-2024-00423,2025-03-17 07:00,Lunes,0,3,1,Agua,Potable,Fisicoquimico_Basico,5,Normal,Consultoria_Ambiental,Cali,8,1,Semi-Senior,0,96,31.65,2025-03-18 14:39,A tiempo
LAB-2024-00696,2025-03-17 11:00,Lunes,0,3,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,5,Urgente,Consultoria_Ambiental,Bogota,25,1,Semi-Senior,0,72,59.13,2025-03-19 22:07,A tiempo
LAB-2024-00687,2025-03-17 11:00,Lunes,0,3,1,Suelo,Agrícola,Metales_Pesados_ICP,11,Normal,Entidad_Publica,Bogota,15,1,Semi-Senior,0,96,84.36,2025-03-20 23:21,A tiempo
LAB-2024-02099,2025-03-19 12:00,Miercoles,0,3,1,Agua,Potable,Fisicoquimico_Basico,4,Normal,Minero_Energetico,Medellin,12,1,Semi-Senior,0,96,30.93,2025-03-20 18:55,A tiempo
LAB-2024-01192,2025-03-19 13:00,Miercoles,0,3,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,9,Normal,Agricola,Bogota,10,4,Junior,0,96,94.19,2025-03-23 11:11,A tiempo
LAB-2024-00575,2025-03-19 14:00,Miercoles,0,3,1,Agua,Residual/Vertimiento,Microbiologico,1,Urgente,Industrial,Bogota,9,1,Junior,0,72,35.17,2025-03-21 01:09,A tiempo
LAB-2024-01447,2025-03-20 11:00,Jueves,0,3,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,6,Normal,Industrial,Bogota,15,2,Semi-Senior,0,96,80.96,2025-03-23 19:57,A tiempo
LAB-2024-00164,2025-03-20 12:00,Jueves,0,3,1,Agua,Residual/Vertimiento,Microbiologico,2,Normal,Consultoria_Ambiental,Bogota,13,4,Junior,0,96,64.72,2025-03-23 04:43,A tiempo
LAB-2024-01164,2025-03-21 07:00,Viernes,0,3,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,4,Normal,Consultoria_Ambiental,Cali,17,1,Junior,0,96,94.24,2025-03-25 05:14,A tiempo
LAB-2024-00729,2025-03-21 08:00,Viernes,0,3,1,Agua,Potable,Metales_Pesados_ICP,3,Normal,Industrial,Bogota,15,1,Semi-Senior,0,96,74.66,2025-03-24 10:39,A tiempo
LAB-2024-00714,2025-03-21 08:00,Viernes,0,3,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,3,Normal,Industrial,Bogota,14,1,Semi-Senior,0,96,95.62,2025-03-25 07:37,A tiempo
LAB-2024-01813,2025-03-21 10:00,Viernes,0,3,1,Suelo,Sedimento,Microbiologico,2,Normal,Agricola,Cali,9,1,Semi-Senior,0,96,28.6,2025-03-22 14:35,A tiempo
LAB-2024-00310,2025-03-21 12:00,Viernes,0,3,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,1,Urgente,Agricola,Cali,12,1,Semi-Senior,0,72,60.3,2025-03-24 00:18,A tiempo
LAB-2024-00996,2025-03-21 12:00,Viernes,0,3,1,Suelo,Sedimento,Microbiologico,3,Normal,Agricola,Barranquilla,5,1,Semi-Senior,0,96,34.74,2025-03-22 22:44,A tiempo
LAB-2024-00546,2025-03-22 07:00,Sabado,1,3,1,Agua,Superficial,Metales_Pesados_ICP,5,Normal,Minero_Energetico,Medellin,8,5,Semi-Senior,0,96,102.8,2025-03-26 13:48,Retrasado
LAB-2024-00921,2025-03-22 11:00,Sabado,1,3,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,8,Urgente,Agricola,Bogota,4,1,Semi-Senior,0,72,56.7,2025-03-24 19:41,A tiempo
LAB-2024-00905,2025-03-22 12:00,Sabado,1,3,1,Agua,Superficial,Fisicoquimico_Basico,3,Normal,Entidad_Publica,Bogota,8,1,Junior,0,96,32.3,2025-03-23 20:18,A tiempo
LAB-2024-00168,2025-03-23 07:00,Domingo,1,3,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,6,Normal,Minero_Energetico,Cali,14,2,Semi-Senior,0,96,33.36,2025-03-24 16:21,A tiempo
LAB-2024-01974,2025-03-23 08:00,Domingo,1,3,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,8,Normal,Consultoria_Ambiental,Cali,13,1,Junior,0,96,54.94,2025-03-25 14:56,A tiempo
LAB-2024-00619,2025-03-23 16:00,Domingo,1,3,1,Agua,Potable,Plaguicidas_Cromatografia,5,Normal,Entidad_Publica,Bogota,6,4,Junior,0,96,132.02,2025-03-29 04:01,Retrasado
LAB-2024-00507,2025-03-23 16:00,Domingo,1,3,1,Suelo,Sedimento,Hidrocarburos_HTP,3,Urgente,Minero_Energetico,Bogota,10,2,Senior,0,72,80.47,2025-03-27 00:28,Retrasado
LAB-2024-00120,2025-03-24 09:00,Lunes,0,3,1,Agua,Subterránea,DBO5_DQO,2,Normal,Minero_Energetico,Medellin,13,1,Junior,0,144,164.24,2025-03-31 05:14,Retrasado
LAB-2024-02019,2025-03-25 15:00,Martes,0,3,1,Agua,Residual/Vertimiento,Microbiologico,2,Urgente,Entidad_Publica,Bogota,11,3,Semi-Senior,1,72,67.64,2025-03-28 10:38,A tiempo
LAB-2024-01436,2025-03-25 15:00,Martes,0,3,1,Agua,Subterránea,Microbiologico,3,Normal,Agricola,Bogota,16,1,Junior,0,96,58.41,2025-03-28 01:24,A tiempo
LAB-2024-00175,2025-03-25 16:00,Martes,0,3,1,Agua,Potable,Microbiologico,2,Urgente,Industrial,Medellin,13,1,Semi-Senior,0,72,35.26,2025-03-27 03:15,A tiempo
LAB-2024-01702,2025-03-26 08:00,Miercoles,0,3,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,11,Normal,Consultoria_Ambiental,Bogota,14,1,Semi-Senior,0,96,97.56,2025-03-30 09:33,Retrasado
LAB-2024-01840,2025-03-27 16:00,Jueves,0,3,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,2,Express,Minero_Energetico,Bogota,10,1,Senior,0,48,41.44,2025-03-29 09:26,A tiempo
LAB-2024-00747,2025-03-27 16:00,Jueves,0,3,1,Agua,Potable,Microbiologico,1,Urgente,Agricola,Cali,5,3,Semi-Senior,0,72,27.46,2025-03-28 19:27,A tiempo
LAB-2024-00053,2025-03-28 13:00,Viernes,0,3,1,Agua,Subterránea,Plaguicidas_Cromatografia,4,Urgente,Consultoria_Ambiental,Medellin,9,1,Semi-Senior,0,72,85.93,2025-04-01 02:56,Retrasado
LAB-2024-01479,2025-03-28 13:00,Viernes,0,3,1,Suelo,Contaminado/Industrial,Metales_Pesados_ICP,7,Normal,Entidad_Publica,Bogota,7,2,Semi-Senior,0,96,83.68,2025-04-01 00:41,A tiempo
LAB-2024-00936,2025-03-28 14:00,Viernes,0,3,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,11,Normal,Industrial,Cali,9,1,Junior,0,96,102.68,2025-04-01 20:40,Retrasado
LAB-2024-01395,2025-03-29 07:00,Sabado,1,3,1,Suelo,Agrícola,Metales_Pesados_ICP,7,Normal,Agricola,Bogota,12,1,Semi-Senior,1,96,119.23,2025-04-03 06:13,Retrasado
LAB-2024-00127,2025-03-29 09:00,Sabado,1,3,1,Suelo,Agrícola,Hidrocarburos_HTP,3,Urgente,Entidad_Publica,Cali,14,1,Semi-Senior,0,72,89.68,2025-04-02 02:41,Retrasado
LAB-2024-01136,2025-03-29 16:00,Sabado,1,3,1,Agua,Superficial,Microbiologico,1,Normal,Entidad_Publica,Medellin,15,1,Semi-Senior,0,96,39.0,2025-03-31 07:00,A tiempo
LAB-2024-01057,2025-03-30 10:00,Domingo,1,3,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,6,Normal,Minero_Energetico,Bogota,14,1,Senior,0,96,82.01,2025-04-02 20:00,A tiempo
LAB-2024-01580,2025-03-30 11:00,Domingo,1,3,1,Suelo,Agrícola,Microbiologico,2,Normal,Industrial,Medellin,12,1,Senior,0,96,43.46,2025-04-01 06:27,A tiempo
LAB-2024-01910,2025-03-30 13:00,Domingo,1,3,1,Suelo,Agrícola,Microbiologico,1,Normal,Industrial,Bogota,11,1,Semi-Senior,0,96,35.11,2025-04-01 00:06,A tiempo
LAB-2024-01919,2025-03-31 07:00,Lunes,0,3,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,5,Urgente,Entidad_Publica,Bogota,11,1,Semi-Senior,0,72,52.16,2025-04-02 11:09,A tiempo
LAB-2024-00236,2025-03-31 13:00,Lunes,0,3,1,Agua,Potable,Fisicoquimico_Basico,7,Normal,Industrial,Bogota,7,1,Senior,0,96,25.02,2025-04-01 14:01,A tiempo
LAB-2024-00428,2025-03-31 16:00,Lunes,0,3,1,Suelo,Sedimento,Microbiologico,3,Normal,Agricola,Medellin,14,2,Senior,0,96,51.85,2025-04-02 19:51,A tiempo
LAB-2024-00821,2025-03-31 16:00,Lunes,0,3,1,Suelo,Contaminado/Industrial,Metales_Pesados_ICP,10,Normal,Agricola,Medellin,11,1,Junior,0,96,100.27,2025-04-04 20:16,Retrasado
LAB-2024-00089,2025-04-01 09:00,Martes,0,4,0,Agua,Superficial,DBO5_DQO,2,Normal,Consultoria_Ambiental,Bogota,7,1,Junior,0,144,150.03,2025-04-07 15:01,Retrasado
LAB-2024-00751,2025-04-01 10:00,Martes,0,4,0,Suelo,Sedimento,Metales_Pesados_ICP,8,Normal,Agricola,Bogota,6,1,Semi-Senior,0,96,66.8,2025-04-04 04:48,A tiempo
LAB-2024-01224,2025-04-01 12:00,Martes,0,4,0,Suelo,Sedimento,Microbiologico,2,Express,Industrial,Cali,3,1,Senior,0,48,21.32,2025-04-02 09:19,A tiempo
LAB-2024-00448,2025-04-02 12:00,Miercoles,0,4,0,Agua,Superficial,Microbiologico,3,Urgente,Entidad_Publica,Cali,5,3,Junior,0,72,46.81,2025-04-04 10:48,A tiempo
LAB-2024-00914,2025-04-03 09:00,Jueves,0,4,0,Suelo,Agrícola,Textura_Fertilidad_Suelo,6,Normal,Industrial,Barranquilla,3,1,Senior,0,96,63.43,2025-04-06 00:25,A tiempo
LAB-2024-01221,2025-04-03 13:00,Jueves,0,4,0,Suelo,Agrícola,Metales_Pesados_ICP,6,Normal,Industrial,Barranquilla,11,8,Senior,0,96,77.46,2025-04-06 18:27,A tiempo
LAB-2024-00616,2025-04-03 16:00,Jueves,0,4,0,Suelo,Contaminado/Industrial,Microbiologico,1,Urgente,Entidad_Publica,Bogota,7,1,Semi-Senior,0,72,30.04,2025-04-04 22:02,A tiempo
LAB-2024-00549,2025-04-03 16:00,Jueves,0,4,0,Agua,Potable,Microbiologico,1,Normal,Minero_Energetico,Medellin,5,1,Senior,0,96,34.45,2025-04-05 02:27,A tiempo
LAB-2024-01535,2025-04-04 14:00,Viernes,0,4,0,Suelo,Agrícola,Microbiologico,1,Normal,Agricola,Cali,10,1,Junior,0,96,44.44,2025-04-06 10:26,A tiempo
LAB-2024-01004,2025-04-05 09:00,Sabado,1,4,0,Suelo,Agrícola,Microbiologico,2,Normal,Minero_Energetico,Medellin,5,2,Semi-Senior,0,96,52.9,2025-04-07 13:53,A tiempo
LAB-2024-01916,2025-04-05 09:00,Sabado,1,4,0,Agua,Potable,Fisicoquimico_Basico,6,Urgente,Agricola,Barranquilla,10,1,Senior,1,72,46.74,2025-04-07 07:44,A tiempo
LAB-2024-00817,2025-04-05 15:00,Sabado,1,4,0,Agua,Potable,DBO5_DQO,2,Normal,Minero_Energetico,Bogota,6,8,Semi-Senior,0,144,173.26,2025-04-12 20:15,Retrasado
LAB-2024-02134,2025-04-05 16:00,Sabado,1,4,0,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,8,Urgente,Agricola,Barranquilla,8,3,Semi-Senior,0,72,100.07,2025-04-09 20:04,Retrasado
LAB-2024-01284,2025-04-07 07:00,Lunes,0,4,0,Agua,Subterránea,Metales_Pesados_ICP,7,Normal,Consultoria_Ambiental,Cali,5,1,Senior,0,96,71.92,2025-04-10 06:55,A tiempo
